knee_angle,elbow_angle,hip_angle,label
173.65570704883655,2.096676541296368,171.64255854055526,squat
170.7844709605457,9.810572993910109,169.02293474094506,squat
166.99369568207663,20.130390873382062,165.09783500352046,squat
161.96059164376413,31.859323537156634,160.1026218038588,squat
158.10544614128958,40.17896660341804,156.29473263333543,squat
153.69457955320146,37.94371892119905,151.2412558387495,squat
150.29974416234094,39.29275266698853,148.18968759244413,squat
145.80458702773635,30.75853553705908,143.60855902403873,squat
141.40468314406357,24.483137289250145,139.85977203706494,squat
137.52921761132492,22.18177404357427,136.0142647306246,squat
134.2995146343226,27.65328168729097,132.13381928828747,squat
127.71022120007346,25.388364596195775,126.41751957742422,squat
120.85942996895191,19.66780731554628,121.34278679059463,squat
112.35582871788546,17.337394464386602,113.3820175264267,squat
105.26595662634942,13.879205735550228,106.70310643318375,squat
96.64814768653551,12.465621085773329,97.7748374380257,squat
87.50176228306738,9.612447722254252,88.26086355108886,squat
81.66797437020236,17.54664976236908,81.27367615942171,squat
76.20821877396452,13.241745076899639,75.68938362723294,squat
72.51610528296989,12.286424728691482,71.4015673599204,squat
66.68009961897128,13.707046893894622,66.83912427502365,squat
64.72913058444074,15.482084102111028,65.74862775554605,squat
66.1589535497372,5.2967024836709236,67.7350508990486,squat
68.47764810119057,10.110964462947742,70.53165558724359,squat
73.79689631656487,11.582615469005958,75.3697043442835,squat
78.77410650896293,9.86616200906,79.72624172890981,squat
92.64579854062136,7.175309806296337,93.94452053766994,squat
107.74728205508505,6.665832357255116,109.17451033654766,squat
120.50188215947774,2.0792832162031623,121.44919113516131,squat
128.4640366607631,1.9177779025102089,129.25408799386952,squat
135.7514610850135,3.8209139821617377,136.6790636609229,squat
142.3489891631363,10.200451691653177,142.3743511711129,squat
147.15016235472666,6.030628565764877,145.981882091704,squat
151.12243450070386,1.060539680235345,148.69043620295665,squat
154.6280323227806,1.584314364333146,152.40930199874524,squat
157.44165409663847,7.509397352638437,154.9349606302437,squat
161.37431034819056,2.4206213394167073,158.29806133482163,squat
165.10674000657883,3.0680055760261604,161.13687897126866,squat
169.48735931209836,1.786777101160449,164.98757420705755,squat
174.53547841094885,11.095246507629215,169.62945932157868,squat
176.31210332351495,12.037839887666738,171.80982082864583,squat
179.3633620926214,14.51654215162619,174.72273679551532,squat
179.80396350304596,22.303876502545535,175.75006534333514,squat
179.08773331354598,24.06032921011475,177.04128173475527,squat
179.75066788867846,23.995662882646545,177.13359997713385,squat
179.7045534175173,24.19578551955952,177.26714561904737,squat
179.27658157582553,32.68306791859041,177.14041639354593,squat
179.09455241557058,36.66873011132471,176.80881001107878,squat
179.01380928191278,37.5058405482525,176.55736214572792,squat
178.89792278928806,37.79998871170546,176.35302687576012,squat
179.004508899274,37.744495517329085,176.33960845179226,squat
179.04456971674733,38.09920467043526,176.34041318973988,squat
179.12838245864754,37.927755633246655,176.42223711244253,squat
179.17732088268193,37.73328042043894,176.48920025634297,squat
179.2257444513728,38.60806217050521,176.44650592075035,squat
179.09798435525664,35.03645926107277,176.26247750552017,squat
178.3825768596198,31.685385376510293,175.5141079726263,squat
176.2379843524488,25.634708702081646,174.21517868853024,squat
174.34818915508276,19.717241578805556,172.6786582656706,squat
171.62791876077037,10.23993845532312,170.22929797414255,squat
167.9387038056357,2.3103108719329803,166.7311743481498,squat
164.4041892365348,4.079837769826712,163.33007412232854,squat
159.8642171547292,14.42726253299133,158.9528239474098,squat
155.962429856394,28.977552334434478,155.06135392214924,squat
150.94147070352037,35.89471867421564,149.61986210715705,squat
148.1063295758266,34.78623209920458,146.21511561048945,squat
69.8635513859156,166.0201356866158,72.79651091976743,squat
96.30264781291393,173.6337732964668,103.13285014892429,squat
112.45286132998405,136.9004714405417,118.52172503656845,squat
127.85931808422866,10.830259674523509,124.98520370198038,squat
123.0841001240624,5.314847207743607,122.49532435909747,squat
118.7823729133336,146.5593212343321,118.68889311004831,squat
115.8606515155061,165.6003652154836,115.48118183528727,squat
111.8174315855911,176.15167611238718,112.43916579715324,squat
104.42924824626411,30.471859879232554,104.38328612113854,squat
101.85809989260595,29.856892140843918,100.45572800665943,squat
95.17472748402584,55.79430209828149,94.07648306876409,squat
